1.1774744027303754;0.15699658703071673;2.303754266211604
1.4423791821561338;0.24907063197026022;3.130111524163569
1.6215139442231075;0.30278884462151395;3.8286852589641436
1.8786610878661087;0.4225941422594142;4.334728033472803
2.0672645739910314;0.34080717488789236;5.887892376681615
2.0672645739910314;0.34080717488789236;5.887892376681615
2.0672645739910314;0.34080717488789236;5.887892376681615
2.0672645739910314;0.34080717488789236;5.887892376681615
2.0672645739910314;0.34080717488789236;5.887892376681615
2.5687203791469195;0.7819905213270142;8.009478672985782
2.5687203791469195;0.7819905213270142;8.009478672985782
2.5687203791469195;0.7819905213270142;8.009478672985782
2.5687203791469195;0.7819905213270142;8.009478672985782
2.5687203791469195;0.7819905213270142;8.009478672985782
